104.7336 Framedifference 9   Time 37179
105.75562 Framedifference 9   Time 37188
107.14517 Framedifference 8   Time 37196
108.15233 Framedifference 9   Time 37205
107.39334 Framedifference 10   Time 37215
106.68649 Framedifference 10   Time 37225
106.62457 Framedifference 9   Time 37234
106.18415 Framedifference 11   Time 37245
103.12983 Framedifference 13   Time 37258
103.909096 Framedifference 8   Time 37266
104.87092 Framedifference 10   Time 37276
105.3156 Framedifference 8   Time 37284
105.7302 Framedifference 9   Time 37293
106.77463 Framedifference 9   Time 37302
105.836975 Framedifference 10   Time 37312
107.02618 Framedifference 9   Time 37321
108.06461 Framedifference 8   Time 37329
108.75523 Framedifference 9   Time 37338
109.88896 Framedifference 8   Time 37346
111.24793 Framedifference 8   Time 37354
112.13978 Framedifference 9   Time 37363
112.07186 Framedifference 9   Time 37372
112.26146 Framedifference 9   Time 37381
112.19251 Framedifference 8   Time 37389
112.478806 Framedifference 9   Time 37398
112.1906 Framedifference 9   Time 37407
111.857 Framedifference 9   Time 37416
110.552536 Framedifference 10   Time 37426
110.853645 Framedifference 10   Time 37436
109.81728 Framedifference 9   Time 37445
109.93254 Framedifference 9   Time 37454
109.268906 Framedifference 10   Time 37464
109.903404 Framedifference 8   Time 37472
110.00437 Framedifference 10   Time 37482
110.06822 Framedifference 9   Time 37491
109.89824 Framedifference 9   Time 37500
108.95354 Framedifference 10   Time 37510
109.21985 Framedifference 9   Time 37519
110.14503 Framedifference 8   Time 37527
111.39119 Framedifference 8   Time 37535
110.728516 Framedifference 10   Time 37545
111.36715 Framedifference 8   Time 37553
111.70253 Framedifference 9   Time 37562
112.13109 Framedifference 9   Time 37571
111.64737 Framedifference 9   Time 37580
111.73496 Framedifference 9   Time 37589
111.57988 Framedifference 9   Time 37598
111.73091 Framedifference 9   Time 37607
112.33995 Framedifference 8   Time 37615
113.25754 Framedifference 9   Time 37624
113.62293 Framedifference 8   Time 37632
114.6011 Framedifference 8   Time 37640
114.28768 Framedifference 9   Time 37649
113.81828 Framedifference 10   Time 37659
114.17398 Framedifference 8   Time 37667
114.20749 Framedifference 9   Time 37676
114.26288 Framedifference 8   Time 37684
113.80796 Framedifference 9   Time 37693
114.651 Framedifference 8   Time 37701
113.6458 Framedifference 10   Time 37711
111.580696 Framedifference 11   Time 37722
111.35409 Framedifference 9   Time 37731
111.78589 Framedifference 9   Time 37740
111.17072 Framedifference 9   Time 37749
111.83223 Framedifference 9   Time 37758
111.48825 Framedifference 9   Time 37767
111.625244 Framedifference 9   Time 37776
111.48517 Framedifference 9   Time 37785
110.909225 Framedifference 9   Time 37794
110.87695 Framedifference 10   Time 37804
110.46527 Framedifference 9   Time 37813
110.01081 Framedifference 9   Time 37822
110.36973 Framedifference 10   Time 37832
(time 37832- lastadded -60)      true
Circle added
(time 37832- lastadded -60)      true
Circle added
(time 37832- lastadded -60)      true
Circle added
(time 37832- lastadded -60)      true
Circle added
(time 37832- lastadded -60)      true
Circle added
108.7479 Framedifference 10   Time 37842
107.99686 Framedifference 10   Time 37852
107.596085 Framedifference 9   Time 37861
107.248695 Framedifference 10   Time 37871
106.91306 Framedifference 10   Time 37881
107.31087 Framedifference 8   Time 37889
106.7778 Framedifference 10   Time 37899
105.488464 Framedifference 11   Time 37910
105.558464 Framedifference 9   Time 37919
105.511765 Framedifference 10   Time 37929
105.554665 Framedifference 9   Time 37938
105.0736 Framedifference 10   Time 37948
104.74353 Framedifference 10   Time 37958
104.94023 Framedifference 10   Time 37968
103.71414 Framedifference 10   Time 37978
103.83945 Framedifference 9   Time 37987
104.42041 Framedifference 10   Time 37997
104.647964 Framedifference 9   Time 38006
103.387985 Framedifference 11   Time 38017
103.10336 Framedifference 10   Time 38027
103.41129 Framedifference 9   Time 38036
102.98827 Framedifference 10   Time 38046
103.235756 Framedifference 10   Time 38056
102.98866 Framedifference 10   Time 38066
103.17525 Framedifference 10   Time 38076
102.756226 Framedifference 9   Time 38085
102.7876 Framedifference 10   Time 38095
102.734085 Framedifference 10   Time 38105
101.529366 Framedifference 11   Time 38116
101.61642 Framedifference 10   Time 38126
102.109825 Framedifference 9   Time 38135
99.6242 Framedifference 13   Time 38148
99.52255 Framedifference 10   Time 38158
99.20204 Framedifference 11   Time 38169
97.73546 Framedifference 11   Time 38180
98.18929 Framedifference 10   Time 38190
98.35107 Framedifference 10   Time 38200
97.1049 Framedifference 12   Time 38212
96.972534 Framedifference 10   Time 38222
97.096146 Framedifference 10   Time 38232
96.66966 Framedifference 11   Time 38243
96.420105 Framedifference 11   Time 38254
96.29764 Framedifference 11   Time 38265
96.57416 Framedifference 10   Time 38275
94.893074 Framedifference 12   Time 38287
94.34091 Framedifference 11   Time 38298
92.7367 Framedifference 13   Time 38311
92.425606 Framedifference 11   Time 38322
93.1216 Framedifference 10   Time 38332
93.664246 Framedifference 11   Time 38343
93.40096 Framedifference 10   Time 38353
92.40007 Framedifference 13   Time 38366
91.23483 Framedifference 12   Time 38378
91.63182 Framedifference 10   Time 38388
91.606705 Framedifference 11   Time 38399
90.60819 Framedifference 13   Time 38412
87.898994 Framedifference 15   Time 38427
88.21945 Framedifference 11   Time 38438
87.72196 Framedifference 12   Time 38450
87.56617 Framedifference 12   Time 38462
87.77254 Framedifference 11   Time 38473
86.777275 Framedifference 13   Time 38486
86.63332 Framedifference 12   Time 38498
86.14496 Framedifference 12   Time 38510
85.63488 Framedifference 12   Time 38522
86.11719 Framedifference 11   Time 38533
85.11317 Framedifference 13   Time 38546
84.81274 Framedifference 13   Time 38559
84.31284 Framedifference 12   Time 38571
82.90251 Framedifference 14   Time 38585
(time 38585- lastadded -60)      true
Circle added
82.04579 Framedifference 14   Time 38599
80.78392 Framedifference 14   Time 38613
79.66556 Framedifference 14   Time 38627
78.6154 Framedifference 15   Time 38642
78.30713 Framedifference 13   Time 38655
77.887955 Framedifference 14   Time 38669
75.097496 Framedifference 19   Time 38688
75.24541 Framedifference 14   Time 38702
74.693695 Framedifference 14   Time 38716
74.654045 Framedifference 13   Time 38729
74.192345 Framedifference 15   Time 38744
73.95253 Framedifference 14   Time 38758
73.713806 Framedifference 13   Time 38771
72.99079 Framedifference 16   Time 38787
73.192474 Framedifference 13   Time 38800
72.85416 Framedifference 15   Time 38815
72.64502 Framedifference 14   Time 38829
71.690384 Framedifference 16   Time 38845
70.6161 Framedifference 16   Time 38861
69.55054 Framedifference 17   Time 38878
68.91822 Framedifference 15   Time 38893
68.242775 Framedifference 17   Time 38910
66.17108 Framedifference 20   Time 38930
65.55721 Framedifference 17   Time 38947
65.21204 Framedifference 16   Time 38963
64.49628 Framedifference 17   Time 38980
64.38189 Framedifference 16   Time 38996
63.927902 Framedifference 17   Time 39013
63.58428 Framedifference 16   Time 39029
62.701157 Framedifference 18   Time 39047
61.97158 Framedifference 19   Time 39066
60.793438 Framedifference 20   Time 39086
60.106857 Framedifference 18   Time 39104
58.463768 Framedifference 23   Time 39127
57.8174 Framedifference 19   Time 39146
55.64871 Framedifference 28   Time 39174
55.04069 Framedifference 20   Time 39194
54.01457 Framedifference 22   Time 39216
53.39245 Framedifference 21   Time 39237
52.633217 Framedifference 22   Time 39259
51.044357 Framedifference 27   Time 39286
50.462193 Framedifference 23   Time 39309
49.926445 Framedifference 22   Time 39331
49.611214 Framedifference 21   Time 39352
49.26593 Framedifference 22   Time 39374
48.80265 Framedifference 22   Time 39396
48.23696 Framedifference 23   Time 39419
47.59886 Framedifference 25   Time 39444
47.21646 Framedifference 22   Time 39466
46.688408 Framedifference 24   Time 39490
46.285427 Framedifference 23   Time 39513
45.989986 Framedifference 23   Time 39536
45.535946 Framedifference 25   Time 39561
45.067017 Framedifference 24   Time 39585
49.995014 Framedifference 11   Time 39596
53.884663 Framedifference 11   Time 39607
57.406437 Framedifference 11   Time 39618
61.05175 Framedifference 11   Time 39629
64.045685 Framedifference 11   Time 39640
66.45724 Framedifference 11   Time 39651
68.94744 Framedifference 11   Time 39662
70.927505 Framedifference 11   Time 39673
72.18536 Framedifference 12   Time 39685
73.87829 Framedifference 11   Time 39696
75.346954 Framedifference 12   Time 39708
76.61924 Framedifference 11   Time 39719
78.29258 Framedifference 11   Time 39730
79.66034 Framedifference 11   Time 39741
80.299706 Framedifference 11   Time 39752
81.798325 Framedifference 11   Time 39763
82.70047 Framedifference 11   Time 39774
83.08731 Framedifference 11   Time 39785
83.56872 Framedifference 12   Time 39797
84.24698 Framedifference 11   Time 39808
84.520035 Framedifference 11   Time 39819
85.28219 Framedifference 11   Time 39830
85.880714 Framedifference 12   Time 39842
85.58986 Framedifference 11   Time 39853
85.067924 Framedifference 13   Time 39866
84.448395 Framedifference 13   Time 39879
85.214455 Framedifference 10   Time 39889
85.91826 Framedifference 11   Time 39900
85.457504 Framedifference 12   Time 39912
85.87042 Framedifference 12   Time 39924
86.2579 Framedifference 11   Time 39935
86.63724 Framedifference 11   Time 39946
86.65098 Framedifference 11   Time 39957
86.52002 Framedifference 12   Time 39969
85.831665 Framedifference 13   Time 39982
86.11887 Framedifference 11   Time 39993
87.00962 Framedifference 10   Time 40003
87.08359 Framedifference 12   Time 40015
87.58721 Framedifference 11   Time 40026
87.8915 Framedifference 11   Time 40037
88.02541 Framedifference 11   Time 40048
88.00984 Framedifference 11   Time 40059
88.500595 Framedifference 11   Time 40070
87.57364 Framedifference 13   Time 40083
87.88245 Framedifference 11   Time 40094
88.150276 Framedifference 11   Time 40105
87.94899 Framedifference 11   Time 40116
87.71292 Framedifference 12   Time 40128
87.56222 Framedifference 11   Time 40139
88.00171 Framedifference 11   Time 40150
87.790474 Framedifference 12   Time 40162
87.53142 Framedifference 12   Time 40174
(time 40174- lastadded -60)      true
Circle added
(time 40174- lastadded -60)      true
Circle added
(time 40174- lastadded -60)      true
Circle added
(time 40174- lastadded -60)      true
Circle added
86.33271 Framedifference 13   Time 40187
(time 40187- lastadded 40174)      false
(time 40187- lastadded 40174)      false
(time 40187- lastadded 40174)      false
(time 40187- lastadded 40174)      false
86.08591 Framedifference 12   Time 40199
84.57675 Framedifference 14   Time 40213
83.680824 Framedifference 13   Time 40226
84.18916 Framedifference 11   Time 40237
84.10696 Framedifference 13   Time 40250
76.29365 Framedifference -3470   Time 36780
77.07404 Framedifference 11   Time 36791
77.58842 Framedifference 13   Time 36804
77.923416 Framedifference 12   Time 36816
78.6587 Framedifference 12   Time 36828
78.05432 Framedifference 14   Time 36842
78.408325 Framedifference 12   Time 36854
78.831184 Framedifference 12   Time 36866
78.910095 Framedifference 13   Time 36879
79.09552 Framedifference 12   Time 36891
79.272934 Framedifference 13   Time 36904
79.04967 Framedifference 12   Time 36916
80.41286 Framedifference 11   Time 36927
81.410255 Framedifference 12   Time 36939
81.949005 Framedifference 11   Time 36950
82.142914 Framedifference 12   Time 36962
81.62112 Framedifference 13   Time 36975
82.37331 Framedifference 11   Time 36986
83.2171 Framedifference 11   Time 36997
83.45422 Framedifference 12   Time 37009
83.359406 Framedifference 12   Time 37021
83.869736 Framedifference 11   Time 37032
83.688126 Framedifference 12   Time 37044
84.2436 Framedifference 11   Time 37055
84.68961 Framedifference 12   Time 37067
84.520515 Framedifference 12   Time 37079
84.064384 Framedifference 12   Time 37091
84.58141 Framedifference 11   Time 37102
84.87971 Framedifference 12   Time 37114
84.67312 Framedifference 12   Time 37126
84.68585 Framedifference 12   Time 37138
84.38421 Framedifference 12   Time 37150
84.249535 Framedifference 12   Time 37162
83.68139 Framedifference 13   Time 37175
83.44517 Framedifference 12   Time 37187
83.37835 Framedifference 12   Time 37199
83.50384 Framedifference 12   Time 37211
83.42905 Framedifference 13   Time 37224
83.48758 Framedifference 11   Time 37235
83.41582 Framedifference 12   Time 37247
82.90773 Framedifference 13   Time 37260
82.365456 Framedifference 13   Time 37273
81.86957 Framedifference 13   Time 37286
82.264755 Framedifference 11   Time 37297
82.08908 Framedifference 13   Time 37310
82.251724 Framedifference 12   Time 37322
82.22882 Framedifference 12   Time 37334
81.75489 Framedifference 13   Time 37347
81.750275 Framedifference 12   Time 37359
81.70835 Framedifference 13   Time 37372
81.05141 Framedifference 13   Time 37385
80.33481 Framedifference 13   Time 37398
80.1921 Framedifference 13   Time 37411
79.540665 Framedifference 13   Time 37424
79.90466 Framedifference 12   Time 37436
79.609116 Framedifference 13   Time 37449
80.01133 Framedifference 12   Time 37461
79.19899 Framedifference 14   Time 37475
79.23447 Framedifference 13   Time 37488
79.48275 Framedifference 12   Time 37500
79.1588 Framedifference 13   Time 37513
78.89083 Framedifference 13   Time 37526
78.06115 Framedifference 14   Time 37540
78.38052 Framedifference 13   Time 37553
78.49364 Framedifference 12   Time 37565
77.9874 Framedifference 14   Time 37579
77.952545 Framedifference 13   Time 37592
77.95793 Framedifference 13   Time 37605
77.58001 Framedifference 13   Time 37618
77.576195 Framedifference 13   Time 37631
77.06646 Framedifference 14   Time 37645
77.096794 Framedifference 13   Time 37658
77.107124 Framedifference 13   Time 37671
76.5819 Framedifference 14   Time 37685
76.51765 Framedifference 13   Time 37698
76.47922 Framedifference 13   Time 37711
76.37363 Framedifference 13   Time 37724
76.69504 Framedifference 13   Time 37737
75.94452 Framedifference 14   Time 37751
75.850975 Framedifference 13   Time 37764
75.298584 Framedifference 15   Time 37779
74.98274 Framedifference 13   Time 37792
74.561386 Framedifference 15   Time 37807
74.06156 Framedifference 14   Time 37821
73.56716 Framedifference 14   Time 37835
(time 37835- lastadded -60)      true
Circle added
(time 37835- lastadded -60)      true
Circle added
(time 37835- lastadded -60)      true
Circle added
(time 37835- lastadded -60)      true
Circle added
(time 37835- lastadded -60)      true
Circle added
73.02193 Framedifference 15   Time 37850
72.755615 Framedifference 15   Time 37865
72.19782 Framedifference 15   Time 37880
71.7583 Framedifference 14   Time 37894
71.25423 Framedifference 15   Time 37909
71.04754 Framedifference 15   Time 37924
70.76783 Framedifference 15   Time 37939
70.18793 Framedifference 15   Time 37954
69.64458 Framedifference 16   Time 37970
69.019066 Framedifference 15   Time 37985
68.769035 Framedifference 15   Time 38000
68.35976 Framedifference 15   Time 38015
68.097305 Framedifference 15   Time 38030
67.614815 Framedifference 16   Time 38046
67.40459 Framedifference 16   Time 38062
66.97542 Framedifference 15   Time 38077
66.71141 Framedifference 16   Time 38093
65.56334 Framedifference 18   Time 38111
65.187775 Framedifference 16   Time 38127
64.71273 Framedifference 17   Time 38144
64.54898 Framedifference 16   Time 38160
63.797134 Framedifference 17   Time 38177
63.307064 Framedifference 17   Time 38194
62.964783 Framedifference 17   Time 38211
61.60212 Framedifference 20   Time 38231
61.27065 Framedifference 17   Time 38248
61.11507 Framedifference 17   Time 38265
60.651207 Framedifference 18   Time 38283
60.31885 Framedifference 17   Time 38300
60.114056 Framedifference 17   Time 38317
60.065025 Framedifference 17   Time 38334
59.608906 Framedifference 18   Time 38352
59.613937 Framedifference 17   Time 38369
61.414585 Framedifference 13   Time 38382
63.21298 Framedifference 12   Time 38394
64.91503 Framedifference 13   Time 38407
66.31701 Framedifference 12   Time 38419
67.479256 Framedifference 13   Time 38432
68.51813 Framedifference 13   Time 38445
69.861015 Framedifference 13   Time 38458
69.696625 Framedifference 15   Time 38473
69.40568 Framedifference 14   Time 38487
70.132385 Framedifference 13   Time 38500
70.78206 Framedifference 14   Time 38514
71.02303 Framedifference 13   Time 38527
70.582245 Framedifference 15   Time 38542
70.98709 Framedifference 13   Time 38555
71.93239 Framedifference 13   Time 38568
71.99067 Framedifference 14   Time 38582
(time 38582- lastadded -60)      true
Circle added
72.23775 Framedifference 13   Time 38595
72.02107 Framedifference 14   Time 38609
71.592415 Framedifference 15   Time 38624
71.327484 Framedifference 15   Time 38639
71.27332 Framedifference 14   Time 38653
70.02589 Framedifference 17   Time 38670
68.68625 Framedifference 18   Time 38688
66.25634 Framedifference 22   Time 38710
65.86544 Framedifference 16   Time 38726
65.68689 Framedifference 16   Time 38742
65.5794 Framedifference 15   Time 38757
64.30739 Framedifference 19   Time 38776
63.747704 Framedifference 17   Time 38793
64.22336 Framedifference 15   Time 38808
64.37986 Framedifference 14   Time 38822
63.22373 Framedifference 19   Time 38841
63.979305 Framedifference 14   Time 38855
65.03833 Framedifference 14   Time 38869
65.240845 Framedifference 15   Time 38884
65.7338 Framedifference 14   Time 38898
66.38966 Framedifference 14   Time 38912
66.647446 Framedifference 14   Time 38926
65.99759 Framedifference 17   Time 38943
65.542816 Framedifference 17   Time 38960
64.78716 Framedifference 17   Time 38977
64.80133 Framedifference 15   Time 38992
64.58161 Framedifference 16   Time 39008
64.25927 Framedifference 17   Time 39025
63.779648 Framedifference 16   Time 39041
63.65278 Framedifference 16   Time 39057
63.31743 Framedifference 17   Time 39074
63.012264 Framedifference 16   Time 39090
62.772312 Framedifference 17   Time 39107
62.301643 Framedifference 17   Time 39124
61.55886 Framedifference 18   Time 39142
61.192154 Framedifference 18   Time 39160
60.607044 Framedifference 18   Time 39178
60.202076 Framedifference 17   Time 39195
59.60292 Framedifference 19   Time 39214
59.04606 Framedifference 18   Time 39232
58.395317 Framedifference 19   Time 39251
58.20661 Framedifference 18   Time 39269
57.66188 Framedifference 19   Time 39288
57.078663 Framedifference 19   Time 39307
56.62346 Framedifference 19   Time 39326
56.007034 Framedifference 20   Time 39346
55.629356 Framedifference 19   Time 39365
54.938995 Framedifference 21   Time 39386
54.26322 Framedifference 21   Time 39407
53.53411 Framedifference 21   Time 39428
53.06705 Framedifference 20   Time 39448
52.885582 Framedifference 20   Time 39468
52.29271 Framedifference 21   Time 39489
51.907436 Framedifference 20   Time 39509
51.36168 Framedifference 22   Time 39531
50.977463 Framedifference 21   Time 39552
46.455574 Framedifference -2633   Time 36919
46.28494 Framedifference 22   Time 36941
46.401474 Framedifference 22   Time 36963
45.992027 Framedifference 23   Time 36986
45.717384 Framedifference 23   Time 37009
45.279724 Framedifference 24   Time 37033
45.0778 Framedifference 23   Time 37056
44.81299 Framedifference 24   Time 37080
44.4652 Framedifference 24   Time 37104
44.23855 Framedifference 24   Time 37128
43.707203 Framedifference 25   Time 37153
43.424614 Framedifference 25   Time 37178
43.07991 Framedifference 25   Time 37203
42.91077 Framedifference 25   Time 37228
42.521416 Framedifference 25   Time 37253
42.250973 Framedifference 25   Time 37278
42.144306 Framedifference 24   Time 37302
41.94985 Framedifference 25   Time 37327
41.47712 Framedifference 27   Time 37354
44.285225 Framedifference 14   Time 37368
47.57366 Framedifference 14   Time 37382
50.57187 Framedifference 12   Time 37394
52.80395 Framedifference 14   Time 37408
54.691513 Framedifference 14   Time 37422
56.894157 Framedifference 13   Time 37435
58.760494 Framedifference 13   Time 37448
60.668144 Framedifference 13   Time 37461
61.898228 Framedifference 14   Time 37475
63.41152 Framedifference 13   Time 37488
64.307915 Framedifference 13   Time 37501
65.49699 Framedifference 14   Time 37515
66.57533 Framedifference 13   Time 37528
67.623344 Framedifference 12   Time 37540
68.49025 Framedifference 14   Time 37554
68.206566 Framedifference 15   Time 37569
68.98576 Framedifference 13   Time 37582
69.70393 Framedifference 13   Time 37595
70.12558 Framedifference 14   Time 37609
71.08057 Framedifference 12   Time 37621
71.22416 Framedifference 14   Time 37635
71.49028 Framedifference 13   Time 37648
72.04087 Framedifference 14   Time 37662
72.10774 Framedifference 14   Time 37676
72.48515 Framedifference 13   Time 37689
72.84878 Framedifference 13   Time 37702
72.80963 Framedifference 14   Time 37716
72.66767 Framedifference 14   Time 37730
72.78009 Framedifference 13   Time 37743
73.21021 Framedifference 13   Time 37756
73.121376 Framedifference 14   Time 37770
73.341675 Framedifference 13   Time 37783
73.70637 Framedifference 14   Time 37797
73.274254 Framedifference 14   Time 37811
73.41561 Framedifference 13   Time 37824
72.8904 Framedifference 15   Time 37839
(time 37839- lastadded -60)      true
Circle added
(time 37839- lastadded -60)      true
Circle added
(time 37839- lastadded -60)      true
Circle added
(time 37839- lastadded -60)      true
Circle added
(time 37839- lastadded -60)      true
Circle added
72.17787 Framedifference 15   Time 37854
70.407745 Framedifference 18   Time 37872
70.72531 Framedifference 14   Time 37886
70.233055 Framedifference 15   Time 37901
69.839836 Framedifference 15   Time 37916
69.65666 Framedifference 15   Time 37931
69.26474 Framedifference 15   Time 37946
69.13695 Framedifference 15   Time 37961
68.78308 Framedifference 15   Time 37976
68.9164 Framedifference 14   Time 37990
68.66555 Framedifference 15   Time 38005
68.408775 Framedifference 16   Time 38021
67.6078 Framedifference 16   Time 38037
68.43492 Framedifference 13   Time 38050
69.23231 Framedifference 14   Time 38064
69.18156 Framedifference 14   Time 38078
69.54846 Framedifference 14   Time 38092
69.611916 Framedifference 14   Time 38106
70.31334 Framedifference 13   Time 38119
70.21302 Framedifference 15   Time 38134
70.43947 Framedifference 13   Time 38147
70.804665 Framedifference 14   Time 38161
70.80407 Framedifference 14   Time 38175
70.99137 Framedifference 14   Time 38189
71.19186 Framedifference 13   Time 38202
71.52706 Framedifference 14   Time 38216
71.29186 Framedifference 14   Time 38230
71.13127 Framedifference 14   Time 38244
71.46146 Framedifference 14   Time 38258
71.59819 Framedifference 14   Time 38272
72.09813 Framedifference 12   Time 38284
72.50982 Framedifference 14   Time 38298
72.86002 Framedifference 13   Time 38311
73.127 Framedifference 13   Time 38324
72.90188 Framedifference 14   Time 38338
72.837585 Framedifference 14   Time 38352
72.12182 Framedifference 16   Time 38368
71.88907 Framedifference 14   Time 38382
71.99747 Framedifference 13   Time 38395
72.08863 Framedifference 14   Time 38409
72.10059 Framedifference 14   Time 38423
72.05113 Framedifference 14   Time 38437
71.78774 Framedifference 14   Time 38451
72.21326 Framedifference 13   Time 38464
71.877495 Framedifference 15   Time 38479
72.081505 Framedifference 13   Time 38492
71.85953 Framedifference 15   Time 38507
71.8629 Framedifference 13   Time 38520
71.45664 Framedifference 15   Time 38535
71.45468 Framedifference 14   Time 38549
71.52883 Framedifference 14   Time 38563
71.16034 Framedifference 15   Time 38578
70.82152 Framedifference 15   Time 38593
(time 38593- lastadded -60)      true
Circle added
70.13739 Framedifference 16   Time 38609
69.95168 Framedifference 14   Time 38623
69.66828 Framedifference 15   Time 38638
69.72165 Framedifference 14   Time 38652
68.64971 Framedifference 17   Time 38669
68.28508 Framedifference 15   Time 38684
67.92152 Framedifference 16   Time 38700
67.859985 Framedifference 15   Time 38715
67.82729 Framedifference 15   Time 38730
67.59889 Framedifference 15   Time 38745
67.63011 Framedifference 15   Time 38760
66.960144 Framedifference 16   Time 38776
66.66792 Framedifference 16   Time 38792
66.60633 Framedifference 15   Time 38807
66.4099 Framedifference 15   Time 38822
65.76413 Framedifference 17   Time 38839
65.24805 Framedifference 16   Time 38855
64.67 Framedifference 17   Time 38872
64.20698 Framedifference 17   Time 38889
63.955826 Framedifference 16   Time 38905
63.57995 Framedifference 17   Time 38922
63.117107 Framedifference 17   Time 38939
62.88015 Framedifference 16   Time 38955
62.4631 Framedifference 17   Time 38972
61.99843 Framedifference 17   Time 38989
61.563244 Framedifference 18   Time 39007
61.083614 Framedifference 18   Time 39025
60.377113 Framedifference 18   Time 39043
60.282 Framedifference 17   Time 39060
59.627277 Framedifference 18   Time 39078
59.304527 Framedifference 18   Time 39096
58.596542 Framedifference 19   Time 39115
57.84443 Framedifference 20   Time 39135
57.183205 Framedifference 19   Time 39154
56.456062 Framedifference 20   Time 39174
55.988274 Framedifference 20   Time 39194
55.32744 Framedifference 20   Time 39214
54.552437 Framedifference 21   Time 39235
54.20995 Framedifference 19   Time 39254
53.51292 Framedifference 22   Time 39276
52.644203 Framedifference 22   Time 39298
51.694218 Framedifference 23   Time 39321
47.10238 Framedifference -2245   Time 37076
46.7636 Framedifference 23   Time 37099
46.43791 Framedifference 23   Time 37122
46.186665 Framedifference 23   Time 37145
45.936718 Framedifference 23   Time 37168
45.686554 Framedifference 23   Time 37191
45.083714 Framedifference 25   Time 37216
44.539265 Framedifference 25   Time 37241
43.85541 Framedifference 27   Time 37268
43.652863 Framedifference 24   Time 37292
43.280346 Framedifference 25   Time 37317
43.196526 Framedifference 23   Time 37340
42.882706 Framedifference 25   Time 37365
42.661407 Framedifference 25   Time 37390
42.34688 Framedifference 25   Time 37415
42.03965 Framedifference 26   Time 37441
41.82422 Framedifference 25   Time 37466
41.530354 Framedifference 26   Time 37492
41.24259 Framedifference 25   Time 37517
41.15138 Framedifference 25   Time 37542
40.936016 Framedifference 26   Time 37568
40.840458 Framedifference 25   Time 37593
40.64586 Framedifference 26   Time 37619
40.514977 Framedifference 25   Time 37644
40.160267 Framedifference 27   Time 37671
39.74218 Framedifference 28   Time 37699
39.425426 Framedifference 27   Time 37726
39.110664 Framedifference 28   Time 37754
38.799725 Framedifference 28   Time 37782
41.24812 Framedifference 15   Time 37797
43.74811 Framedifference 16   Time 37813
44.29239 Framedifference 20   Time 37833
(time 37833- lastadded -60)      true
Circle added
(time 37833- lastadded -60)      true
Circle added
(time 37833- lastadded -60)      true
Circle added
(time 37833- lastadded -60)      true
Circle added
(time 37833- lastadded -60)      true
Circle added
45.700863 Framedifference 17   Time 37850
47.736423 Framedifference 15   Time 37865
49.40289 Framedifference 15   Time 37880
50.521336 Framedifference 17   Time 37897
51.934254 Framedifference 16   Time 37913
53.366753 Framedifference 14   Time 37927
54.926334 Framedifference 15   Time 37942
56.182575 Framedifference 15   Time 37957
57.446484 Framedifference 14   Time 37971
58.377243 Framedifference 15   Time 37986
59.117577 Framedifference 15   Time 38001
59.722317 Framedifference 16   Time 38017
60.46243 Framedifference 15   Time 38032
61.12922 Framedifference 15   Time 38047
61.476322 Framedifference 15   Time 38062
61.940598 Framedifference 15   Time 38077
61.66752 Framedifference 17   Time 38094
61.08176 Framedifference 19   Time 38113
61.23942 Framedifference 16   Time 38129
61.26734 Framedifference 16   Time 38145
61.376335 Framedifference 16   Time 38161
61.515717 Framedifference 15   Time 38176
59.910522 Framedifference 23   Time 38199
59.779865 Framedifference 17   Time 38216
59.95529 Framedifference 16   Time 38232
57.732967 Framedifference 27   Time 38259
57.34515 Framedifference 18   Time 38277
57.764244 Framedifference 16   Time 38293
57.95958 Framedifference 17   Time 38310
56.71774 Framedifference 22   Time 38332
57.060665 Framedifference 17   Time 38349
56.84839 Framedifference 17   Time 38366
57.096397 Framedifference 17   Time 38383
57.588135 Framedifference 16   Time 38399
57.989914 Framedifference 17   Time 38416
58.015495 Framedifference 17   Time 38433
57.80244 Framedifference 18   Time 38451
57.646984 Framedifference 18   Time 38469
57.924995 Framedifference 16   Time 38485
58.128918 Framedifference 17   Time 38502
58.228226 Framedifference 17   Time 38519
58.333843 Framedifference 16   Time 38535
58.460922 Framedifference 17   Time 38552
58.60509 Framedifference 17   Time 38569
58.367184 Framedifference 17   Time 38586
(time 38586- lastadded -60)      true
Circle added
58.327633 Framedifference 18   Time 38604
57.90796 Framedifference 18   Time 38622
57.982574 Framedifference 18   Time 38640
58.07965 Framedifference 17   Time 38657
58.191677 Framedifference 17   Time 38674
58.79747 Framedifference 15   Time 38689
59.55434 Framedifference 15   Time 38704
59.75251 Framedifference 16   Time 38720
59.75844 Framedifference 17   Time 38737
59.654266 Framedifference 17   Time 38754
60.07619 Framedifference 16   Time 38770
60.434166 Framedifference 15   Time 38785
59.62343 Framedifference 20   Time 38805
59.86138 Framedifference 16   Time 38821
60.261654 Framedifference 15   Time 38836
60.465153 Framedifference 16   Time 38852
60.510063 Framedifference 17   Time 38869
59.99136 Framedifference 18   Time 38887
60.099266 Framedifference 16   Time 38903
59.747368 Framedifference 18   Time 38921
59.57212 Framedifference 17   Time 38938
59.617043 Framedifference 17   Time 38955
59.62774 Framedifference 16   Time 38971
59.207077 Framedifference 18   Time 38989
59.02908 Framedifference 18   Time 39007
58.27539 Framedifference 19   Time 39026
58.078156 Framedifference 18   Time 39044
57.004845 Framedifference 21   Time 39065
56.621372 Framedifference 19   Time 39084
56.67129 Framedifference 17   Time 39101
